0,0.0029709339141845703,0.002999544143676758,0.002999544143676758,0.002999544143676758
1,0.0029997825622558594,0.0030598349809646606,0.003042645501661196,0.003036085471581819
2,0.003000974655151367,0.003120725727081299,0.0030859041263525907,0.00307269128992026
3,0.0030007362365722656,0.0031822163820266723,0.003129318749120237,0.0031093609664125735
4,0.0029997825622558594,0.0032443069458007808,0.0031728881233280344,0.003146093881057104
5,0.0029985904693603516,0.0033069974184036254,0.0032166110237505188,0.0031828894257758655
6,0.003999471664428711,0.003370287799835205,0.0032604862460097078,0.0032197470040738387
7,0.002999544143676758,0.00343417809009552,0.0033045126060318266,0.003256666030711132
8,0.002998828887939453,0.0034986682891845707,0.003348688939523042,0.003293645931387403
9,0.00299835205078125,0.0035637583971023555,0.0033930141014633635,0.0033306861424379558
10,0.003999233245849609,0.003629448413848877,0.003437486965617942,0.003367786110541009
11,0.0039958953857421875,0.0036957383394241334,0.0034821064240649884,0.0034049452924355956
12,0.003995418548583984,0.0037626281738281247,0.0035268713867396403,0.0034421631546496362
13,0.004002094268798828,0.003830117917060852,0.003571780780993069,0.0034794391732377223
14,0.003968238830566406,0.0038982075691223147,0.0036168335511662106,0.0035167728335281775
15,0.003968477249145508,0.0039668971300125125,0.0036620286581775146,0.0035541636298790104
16,0.0039675235748291016,0.004036186599731445,0.0037073650791241137,0.003591611065442333
17,0.0039997100830078125,0.004106075978279114,0.0037528418068958937,0.0036291146519369243
18,0.0039691925048828125,0.004176565265655518,0.003798457849801918,0.0036666739094285573
19,0.0039691925048828125,0.0042476544618606565,0.003844212231208728,0.0037042883661177776
20,0.0039975643157958984,0.004319343566894531,0.0038901039891900383,0.0037419575581348176
21,0.004029512405395508,0.004391632580757141,0.003936132176187384,0.003779681029341343
22,0.003971099853515625,0.004464521503448486,0.0039822958586812765,0.003817458331138752
23,0.004973173141479492,0.004538010334968566,0.004028594116872481,0.0038552890222827724
24,0.0049974918365478516,0.004612099075317383,0.004075026044373017,0.0038931726687040733
25,0.003880739212036133,0.004686787724494934,0.0041215907479064924,0.003931108843334669
26,0.004996776580810547,0.004762076282501221,0.004168287347017451,0.003969097125939884
27,0.004997968673706055,0.0048379647493362425,0.004215114973789379,0.004007137102955645
